optimizer,activation,initializer,loss,final_loss,final_accuracy
Adam,PReLU,He,Huber,0.04362705818073998,0.25438333333333335
Adam,PReLU,LeCun,CrossEntropy,2.2263727623937,0.3187333333333333
Adam,PReLU,LeCun,MSE,0.0898054901331924,0.11836666666666666
Adam,PReLU,LeCun,MAE,0.17987450808759145,0.11498333333333334
Adam,PReLU,LeCun,Huber,0.04395836624040627,0.2931666666666667
Adam,ELU,Random,CrossEntropy,2.3003192393382146,0.4616
Adam,ELU,Random,MSE,0.08999917369681322,0.1121
Adam,ELU,Random,MAE,0.18000011747798908,0.10203333333333334
Adam,ELU,Random,Huber,0.044976487332697594,0.47178333333333333
Adam,ELU,Xavier,CrossEntropy,2.1277930655576456,0.3415166666666667
Adam,ELU,Xavier,MSE,0.09000358839809254,0.1546
Adam,ELU,Xavier,MAE,0.17991722602558594,0.10008333333333333
Adam,ELU,Xavier,Huber,0.044234791916004,0.21488333333333334
Adam,ELU,He,CrossEntropy,2.1759606980751123,0.20058333333333334
Adam,ELU,He,MSE,0.0947073441805365,0.09666666666666666
Adam,ELU,He,MAE,0.17650085234017304,0.14795
Adam,ELU,He,Huber,0.042959704036042504,0.23385
Adam,ELU,LeCun,CrossEntropy,2.1593158928530864,0.2764333333333333
Adam,ELU,LeCun,MSE,0.09047038696076587,0.12376666666666666
Adam,ELU,LeCun,MAE,0.18110318110536516,0.05065
Adam,ELU,LeCun,Huber,0.04324130067948925,0.31145
Adam,Swish,Random,CrossEntropy,2.3020000841531343,0.3625
Adam,Swish,Random,MSE,0.08999938299122,0.14636666666666667
Adam,Swish,Random,MAE,0.17999946232484296,0.19181666666666666
Adam,Swish,Random,Huber,0.044993404053229345,0.34523333333333334
Adam,Swish,Xavier,CrossEntropy,2.2677463122423096,0.25046666666666667
Adam,Swish,Xavier,MSE,0.09002642895882061,0.1749
Adam,Swish,Xavier,MAE,0.17995117629345617,0.09846666666666666
Adam,Swish,Xavier,Huber,0.04431431764523433,0.2535833333333333
Adam,Swish,He,CrossEntropy,2.2347334919012485,0.20845
Adam,Swish,He,MSE,0.08999871577713527,0.16105
Adam,Swish,He,MAE,0.17987299962166262,0.15116666666666667
Adam,Swish,He,Huber,0.044282479158957964,0.19388333333333332
Adam,Swish,LeCun,CrossEntropy,2.260129924091667,0.18165
Adam,Swish,LeCun,MSE,0.09010744556466156,0.07781666666666667
Adam,Swish,LeCun,MAE,0.17989768171489462,0.12275
Adam,Swish,LeCun,Huber,0.044592894854415074,0.15095
Adam,GELU,Random,CrossEntropy,2.301888175336261,0.373
Adam,GELU,Random,MSE,0.08999924261725187,0.0963
Adam,GELU,Random,MAE,0.18000024886876967,0.11928333333333334
Adam,GELU,Random,Huber,0.04499309222723996,0.39766666666666667
Adam,GELU,Xavier,CrossEntropy,2.2406439537708978,0.22793333333333332
Adam,GELU,Xavier,MSE,0.08985067856490406,0.09146666666666667
Adam,GELU,Xavier,MAE,0.17988752217167184,0.11511666666666667
Adam,GELU,Xavier,Huber,0.04460155199437999,0.2468
Adam,GELU,He,CrossEntropy,2.2120284650521627,0.1791
Adam,GELU,He,MSE,0.08950830599927298,0.1395
Adam,GELU,He,MAE,0.1790693042434161,0.12995
Adam,GELU,He,Huber,0.04412707217357428,0.23785
Adam,GELU,LeCun,CrossEntropy,2.2507672957586844,0.2252
Adam,GELU,LeCun,MSE,0.09026354656301601,0.08035
Adam,GELU,LeCun,MAE,0.17935830056392743,0.1358
Adam,GELU,LeCun,Huber,0.04468326110149386,0.23593333333333333
Adam,Mish,Random,CrossEntropy,2.301546505427504,0.40335
Adam,Mish,Random,MSE,0.08999867115753385,0.1622
Adam,Mish,Random,MAE,0.18000048121999965,0.10368333333333334
Adam,Mish,Random,Huber,0.04499077709769321,0.3911833333333333
Adam,Mish,Xavier,CrossEntropy,2.2683204827110393,0.14775
Adam,Mish,Xavier,MSE,0.08989207246388053,0.12115
Adam,Mish,Xavier,MAE,0.18061768111412616,0.07378333333333334
Adam,Mish,Xavier,Huber,0.044528780344036005,0.23245
Adam,Mish,He,CrossEntropy,2.3106248054452707,0.1388
Adam,Mish,He,MSE,0.08887070359904646,0.14378333333333335
Adam,Mish,He,MAE,0.18005943268107114,0.12515
Adam,Mish,He,Huber,0.044095427160056384,0.21395
Adam,Mish,LeCun,CrossEntropy,2.2541186178067942,0.21635
Adam,Mish,LeCun,MSE,0.09011932897209432,0.11208333333333333
Adam,Mish,LeCun,MAE,0.1802482898547794,0.07863333333333333
Adam,Mish,LeCun,Huber,0.04468704719561981,0.18433333333333332
Adam,Sigmoid,Random,CrossEntropy,2.303013182890743,0.0896
Adam,Sigmoid,Random,MSE,0.09000317493934563,0.10396666666666667
Adam,Sigmoid,Random,MAE,0.18001475553234952,0.0896
Adam,Sigmoid,Random,Huber,0.044990733049030084,0.11208333333333333
Adam,Sigmoid,Xavier,CrossEntropy,2.3870220371348707,0.10038333333333334
Adam,Sigmoid,Xavier,MSE,0.09283828173314612,0.0925
Adam,Sigmoid,Xavier,MAE,0.18008730967267608,0.10396666666666667
Adam,Sigmoid,Xavier,Huber,0.0457787844533393,0.0976
Adam,Sigmoid,He,CrossEntropy,2.370075048186598,0.0976
Adam,Sigmoid,He,MSE,0.09732302382205849,0.12808333333333333
Adam,Sigmoid,He,MAE,0.18030880178340228,0.09866666666666667
Adam,Sigmoid,He,Huber,0.04567310145679456,0.10793333333333334
Adam,Sigmoid,LeCun,CrossEntropy,2.389353757383584,0.09865
Adam,Sigmoid,LeCun,MSE,0.090928411800267,0.10178333333333334
Adam,Sigmoid,LeCun,MAE,0.17989244584072303,0.10038333333333334
Adam,Sigmoid,LeCun,Huber,0.04498719356154902,0.16703333333333334
Adam,Tanh,Random,CrossEntropy,2.3001344450141215,0.5462666666666667
Adam,Tanh,Random,MSE,0.09000155157317215,0.0998
Adam,Tanh,Random,MAE,0.18000250268525844,0.0517
Adam,Tanh,Random,Huber,0.04497607267247218,0.4646166666666667
Adam,Tanh,Xavier,CrossEntropy,2.187894103466584,0.23231666666666667
Adam,Tanh,Xavier,MSE,0.08936635841718295,0.15063333333333334
Adam,Tanh,Xavier,MAE,0.18020339571767582,0.1061
Adam,Tanh,Xavier,Huber,0.043854107709207786,0.24916666666666668
Adam,Tanh,He,CrossEntropy,2.0979028905783297,0.28445
Adam,Tanh,He,MSE,0.09082211405846474,0.12588333333333335
Adam,Tanh,He,MAE,0.1778403027463639,0.12103333333333334
Adam,Tanh,He,Huber,0.04406930100690583,0.18286666666666668
Adam,Tanh,LeCun,CrossEntropy,2.1276655855715347,0.29246666666666665
Adam,Tanh,LeCun,MSE,0.08972991606650772,0.10683333333333334
Adam,Tanh,LeCun,MAE,0.17800196501307675,0.17258333333333334
Adam,Tanh,LeCun,Huber,0.042768322772301186,0.33303333333333335
